lnhr,lnwg,kids,ageh,agesq,disab,id,year
8.2374792,2.4105422,1,47,2209,0,393,1984
7.58883,3.1780539,1,48,2304,0,393,1985
7.6568103,3.1000924,1,49,2401,0,393,1986
7.551712,3.1372318,1,50,2500,0,393,1987
7.8597994,3.0002222,1,51,2601,0,393,1988
7.5766096,2.5360749,0,39,1521,0,394,1979
7.5791678,2.4501426,0,40,1600,0,394,1980
7.551712,2.5344901,0,41,1681,0,394,1981
7.5553818,2.5634096,0,42,1764,0,394,1982
7.551712,2.593761,0,43,1849,0,394,1983
7.5652752,2.2278614,0,44,1936,0,394,1984
7.5755844,2.6748381,0,45,2025,1,394,1985
7.5600805,2.5564518,0,46,2116,0,394,1986
7.551712,2.4440846,0,47,2209,0,394,1987
7.495542,2.3978953,0,48,2304,0,394,1988
7.7146773,2.5839975,1,38,1444,0,395,1979
7.7146773,2.5564518,1,39,1521,0,395,1980
7.6553907,2.7304637,1,40,1600,0,395,1981
7.6568103,2.7401946,0,41,1681,0,395,1982
7.6009026,2.6851227,0,42,1764,0,395,1983
7.3938785,2.5463152,0,43,1849,0,395,1984
7.6582274,2.6354795,0,44,1936,0,395,1985
7.6207051,2.597491,0,45,2025,1,395,1986
7.6009026,2.5664866,0,46,2116,1,395,1987
7.6009026,2.6390574,0,47,2209,1,395,1988
7.7186856,2.6311691,0,43,1849,0,396,1979
7.698483,2.5695541,0,44,1936,0,396,1980
7.5948844,2.6246686,0,45,2025,0,396,1981
7.5806999,2.597491,0,47,2209,0,396,1982
7.426549,2.5423892,1,47,2209,0,396,1983
7.1546154,1.2892327,1,49,2401,0,396,1984
7.3524413,2.3065772,1,50,2500,0,396,1985
7.5725031,2.2690284,1,51,2601,1,396,1986
7.2943773,1.6505798,1,52,2704,0,396,1987
7.3575563,1.742219,1,53,2809,1,396,1988
7.5806999,2.2925348,0,41,1681,0,397,1979
7.6009026,2.223542,0,42,1764,0,397,1980
7.7727528,2.4466856,0,43,1849,0,397,1981
7.6207051,2.1894164,0,44,1936,0,397,1982
7.495542,2.1053529,0,45,2025,0,397,1983
7.5600805,2.0731719,0,46,2116,0,397,1984
7.4871736,2.0188951,0,47,2209,0,397,1985
7.495542,1.7457155,0,48,2304,0,397,1986
7.5600805,1.9501867,0,49,2401,0,397,1987
7.5806999,2.0605135,0,50,2500,0,397,1988
7.7621708,2.0255132,3,48,2304,0,398,1979
7.521318,1.9933388,2,49,2401,0,398,1980
7.7186856,1.9242487,1,49,2401,0,398,1981
7.7523351,2.1424165,0,50,2500,0,398,1982
7.6943927,2.33602,0,51,2601,0,398,1983
7.6902862,2.1150501,0,52,2704,0,398,1984
7.6778636,2.1894164,0,54,2916,0,398,1985
7.7621708,2.1882958,0,55,3025,0,398,1986
7.6043963,2.225704,0,55,3025,0,398,1987
7.698483,2.3978953,0,56,3136,0,398,1988
8.0674629,2.7612751,2,31,961,0,399,1979
7.6852436,2.7856283,2,32,1024,0,399,1980
7.7128911,2.8547447,2,33,1089,0,399,1981
7.6998425,2.8112082,2,34,1156,0,399,1982
7.6925697,2.7587433,2,36,1296,0,399,1983
7.6477861,2.7226105,2,36,1296,0,399,1984
7.5928702,2.7186604,2,37,1369,0,399,1985
7.6889133,2.7350166,2,38,1444,0,399,1986
7.6468315,2.6973262,2,39,1521,0,399,1987
7.5806999,2.7285063,1,40,1600,0,399,1988
7.8991537,3.1949928,4,40,1600,0,400,1979
7.8823147,3.2236643,4,42,1764,0,400,1980
7.8172226,3.0910425,4,42,1764,0,400,1981
7.8172226,3.5091546,4,44,1936,0,400,1982
7.986165,3.1045866,3,44,1936,0,400,1983
7.7832241,3.3098128,2,46,2116,0,400,1984
7.8224449,3.2816629,2,47,2209,0,400,1985
7.8701658,3.2256527,2,48,2304,0,400,1986
7.8785343,3.2386785,1,48,2304,0,400,1987
7.986165,3.1389663,1,49,2401,0,400,1988
7.6544433,2.5321083,0,51,2601,0,401,1979
7.7066131,2.6347623,0,52,2704,0,401,1980
7.7222347,2.6397715,0,53,2809,1,401,1981
7.7160153,2.8314471,0,54,2916,0,401,1982
7.6304612,2.7763317,0,55,3025,0,401,1983
7.6172676,2.7285063,0,56,3136,0,401,1984
7.6260829,2.7491922,0,57,3249,1,401,1985
7.673223,2.7453461,0,58,3364,0,401,1986
7.8601851,2.7491922,0,59,3481,0,401,1987
7.6962128,2.74084,0,60,3600,0,401,1988
7.766417,2.5022552,2,26,676,0,402,1979
7.7424021,2.5455313,2,27,729,0,402,1980
7.63868,2.74084,2,28,784,0,402,1981
7.6902862,2.7146947,2,29,841,0,402,1982
7.6377163,2.904165,2,30,900,0,402,1983
7.597898,3.1535904,2,31,961,0,402,1984
7.6415644,3.2007117,2,32,1024,0,402,1985
7.6496925,2.9887078,2,33,1089,0,402,1986
7.8438487,3.0924051,2,34,1156,0,402,1987
7.7186856,3.2441535,2,35,1225,0,402,1988
7.6108527,2.244956,2,42,1764,0,403,1979
7.5600805,1.83737,1,43,1849,0,403,1980
7.6930256,1.9615023,1,44,1936,0,403,1981
7.6962128,2.0055258,0,45,2025,0,403,1982
7.6294899,2.0756845,0,46,2116,0,403,1983
7.5968943,2.1053529,0,47,2209,0,403,1984
7.6053925,2.1770217,0,48,2304,0,403,1985
7.6783261,2.2575877,0,49,2401,0,403,1986
7.6328855,2.2385798,0,50,2500,0,403,1987
7.6255951,2.1972246,0,51,2601,1,403,1988
7.8414931,2.9632092,2,38,1444,0,404,1979
7.6778636,3.0745435,2,39,1521,0,404,1980
7.6778636,2.8057818,2,40,1600,0,404,1981
7.7549105,2.7427735,2,41,1681,0,404,1982
7.7186856,2.7862451,2,42,1764,0,404,1983
7.6177597,2.9210086,2,43,1849,0,404,1984
7.7079616,3.0544727,2,44,1936,0,404,1985
7.6861625,2.8587666,2,45,2025,0,404,1986
7.7186856,2.9745085,2,46,2116,0,404,1987
7.698483,3.0002222,2,47,2209,0,404,1988
7.6207051,2.5824869,1,26,676,0,405,1979
7.5806999,2.6651428,1,27,729,0,405,1980
7.6605854,2.6397715,2,28,784,0,405,1981
7.6172676,2.6210389,2,29,841,0,405,1982
7.5908523,2.593761,2,30,900,0,405,1983
7.7257714,2.6166656,2,31,961,0,405,1984
7.698483,2.5779414,2,32,1024,0,405,1985
7.6553907,2.6246686,2,33,1089,0,405,1986
7.6534948,2.6693094,0,34,1156,0,405,1987
7.6088705,2.6100698,0,35,1225,0,405,1988
7.6304612,2.2224591,2,28,784,0,406,1979
7.5928702,2.2375131,2,29,841,0,406,1980
7.6108527,2.2148461,2,30,900,0,406,1981
7.7345591,2.2659211,2,31,961,0,406,1982
7.7186856,2.2104697,2,32,1024,0,406,1983
7.6009026,2.2278614,2,34,1156,0,406,1984
7.7186856,2.1894164,2,34,1156,0,406,1985
7.8240461,2.4150205,2,35,1225,0,406,1986
7.6009026,2.6844404,2,36,1296,0,406,1987
7.6009026,2.6173959,2,37,1369,0,406,1988
7.5943813,1.8017098,0,27,729,0,407,1979
7.5496092,1.7967471,0,28,784,0,407,1980
7.6118426,1.7474592,0,29,841,0,407,1981
7.5065918,1.9358598,1,30,900,0,407,1982
7.447751,1.8050047,1,31,961,0,407,1983
7.5806999,1.9401795,1,32,1024,0,407,1984
7.5363641,2.1090002,1,33,1089,0,407,1985
7.5368972,2.2565413,1,34,1156,0,407,1986
7.5202346,2.1114247,1,35,1225,0,407,1987
7.3472996,2.5257287,1,36,1296,0,407,1988
8.0189543,2.8724341,1,25,625,0,408,1979
7.8632669,2.9611409,1,26,676,0,408,1980
7.7935867,2.821974,1,27,729,0,408,1981
7.8320141,2.4731715,2,28,784,0,408,1982
7.8320141,2.5634096,3,29,841,0,408,1983
7.9690118,2.4689467,3,30,900,0,408,1984
7.9047041,2.627563,4,31,961,0,408,1985
7.9193563,2.686486,4,32,1024,0,408,1986
7.8248458,2.501436,4,33,1089,0,408,1987
7.8594131,2.5168898,4,34,1156,0,408,1988
7.8300281,2.7606428,1,29,841,0,409,1979
7.861342,2.5257287,1,30,900,0,409,1980
7.1777825,2.693275,1,31,961,0,409,1981
7.2442274,2.7356653,2,32,1024,0,409,1982
7.7832241,2.7140322,2,33,1089,0,409,1983
7.8079166,2.5289235,2,34,1156,0,409,1984
7.447751,2.7343674,2,35,1225,0,409,1985
7.7319307,2.5241272,2,36,1296,0,409,1986
7.9072838,2.7725887,2,37,1369,0,409,1987
7.7406645,2.5502262,2,38,1444,0,409,1988
7.6058898,2.7060483,2,31,961,0,410,1979
7.5704432,2.7581093,3,32,1024,0,410,1980
7.3963351,2.6397715,3,34,1156,0,410,1981
7.5416832,2.6433339,3,34,1156,0,410,1982
7.603898,2.6741486,3,36,1296,0,410,1983
7.5678625,2.6468837,3,37,1369,0,410,1984
7.551712,2.6433339,3,37,1369,0,410,1985
7.6157908,2.6637499,3,38,1444,1,410,1986
4.3820267,2.6796508,3,39,1521,1,410,1987
7.116394,2.6844404,3,40,1600,1,410,1988
7.0535855,2.7421296,3,29,841,0,411,1979
7.6902862,2.9285235,3,30,900,0,411,1980
7.6572828,3.0430927,3,31,961,0,411,1981
7.5973964,3.0883114,4,32,1024,0,411,1982
7.5745583,3.099191,4,33,1089,0,411,1983
7.5347629,3.1214836,5,34,1156,0,411,1984
7.5806999,3.1540172,5,35,1225,0,411,1985
7.6943927,3.0301337,5,36,1296,0,411,1986
7.6128311,3.1148479,5,37,1369,0,411,1987
7.791523,2.9069011,6,38,1444,0,411,1988
7.6806374,2.3456445,1,27,729,0,412,1979
7.5968943,2.4406064,1,28,784,0,412,1980
7.5903468,2.4612968,1,29,841,0,412,1981
7.597898,2.5447466,2,30,900,0,412,1982
7.5347629,2.4882345,2,31,961,0,412,1983
7.668561,2.4898942,2,32,1024,0,412,1984
7.8701658,2.4932055,2,33,1089,0,412,1985
7.5938778,2.4527278,2,34,1156,0,412,1986
7.6009026,2.4638531,2,35,1225,0,412,1987
7.6157908,2.4849067,2,36,1296,0,412,1988
7.544332,2.6609585,2,28,784,0,413,1979
7.6068845,2.6217659,2,29,841,0,413,1980
7.9494443,2.6837575,2,30,900,0,413,1981
7.8716927,2.3711779,2,31,961,0,413,1982
6.4997869,2.74084,2,32,1024,0,413,1983
7.4927602,2.7874773,3,33,1089,0,413,1984
7.9010072,2.8075938,3,34,1156,0,413,1985
7.673223,2.821974,3,35,1225,0,413,1986
7.4977617,2.8530159,3,36,1296,0,413,1987
7.3575563,2.862201,3,37,1369,0,413,1988
8.140316,2.0028305,2,38,1444,0,414,1979
7.6778636,2.4898942,1,39,1521,0,414,1980
8.3626423,2.5225234,1,40,1600,0,414,1981
7.7630215,2.486572,0,41,1681,0,414,1982
7.6496925,2.4309783,0,42,1764,0,414,1983
7.6401234,2.4256873,0,43,1849,0,414,1984
7.6998425,2.2995806,0,45,2025,0,414,1985
7.7160153,2.3085673,0,46,2116,0,414,1986
7.8013911,2.3272777,0,46,2116,0,414,1987
7.776535,2.3589654,0,47,2209,0,414,1988
7.922986,2.6490078,2,36,1296,0,415,1979
7.8701658,2.6644466,2,37,1369,0,415,1980
7.9655457,2.6672282,1,38,1444,1,415,1981
7.6998425,2.6623552,1,39,1521,0,415,1982
7.474205,2.4782176,0,40,1600,0,415,1983
7.5087872,2.4604433,0,41,1681,0,415,1984
7.7235622,2.4612968,0,42,1764,0,415,1985
7.7956467,2.373975,0,43,1849,0,415,1986
7.857481,2.3437271,0,44,1936,0,415,1987
7.9444923,2.3025851,0,45,2025,0,415,1988
7.9138865,2.0579624,1,29,841,0,416,1979
7.7186856,2.2267835,2,30,900,0,416,1980
7.673223,2.4159138,2,31,961,0,416,1981
7.7186856,2.4484155,2,32,1024,0,416,1982
7.9175363,2.4989738,2,33,1089,0,416,1983
7.6824822,2.3456445,2,34,1156,0,416,1984
7.6764736,2.4069452,2,35,1225,0,416,1985
7.6893711,2.373975,2,36,1296,0,416,1986
7.6088705,2.3437271,3,37,1369,0,416,1987
7.8320141,2.3025851,3,38,1444,0,416,1988
7.6009026,2.4230313,1,24,576,0,417,1979
7.6496925,2.5273273,2,25,625,0,417,1980
7.6009026,2.4283364,2,27,729,0,417,1981
7.673223,2.4203682,2,28,784,0,417,1982
7.6962128,2.3005831,2,28,784,0,417,1983
7.6108527,2.2278614,2,29,841,0,417,1984
7.5496092,2.3065772,2,30,900,0,417,1985
7.6439619,2.373975,2,31,961,0,417,1986
7.7025561,2.4388628,2,32,1024,0,417,1987
7.6103578,2.3025851,2,33,1089,0,417,1988
7.4454174,2.8881471,3,35,1225,0,418,1979
7.2744794,2.810607,3,36,1296,0,418,1980
7.5032897,2.9688747,3,37,1369,0,418,1981
7.1228666,2.9423316,3,38,1444,0,418,1982
7.1436176,2.5470986,3,39,1521,0,418,1983
7.987864,2.8564701,3,40,1600,0,418,1984
7.3530817,2.9069011,3,41,1681,0,418,1985
7.4454174,2.9047129,3,42,1764,1,418,1986
7.3839893,2.9311938,3,43,1849,0,418,1987
7.6073813,2.8903718,3,44,1936,0,418,1988
7.6690283,2.9242363,3,37,1369,0,419,1979
7.6778636,2.9204698,3,38,1444,0,419,1980
7.8119736,2.598979,3,39,1521,0,419,1981
7.8131871,2.9590683,3,40,1600,0,419,1982
7.7025561,2.9992261,3,41,1681,0,419,1983
7.5878172,3.0106208,3,42,1764,0,419,1984
7.6884556,2.9621756,3,43,1849,0,419,1985
7.6294899,3.0572977,2,44,1936,0,419,1986
7.6694951,2.9616582,1,45,2025,0,419,1987
7.5847731,3.1023421,1,46,2116,0,419,1988
8.0519781,2.1306098,2,33,1089,0,420,1979
7.986165,3.0135722,2,34,1156,0,420,1980
7.858254,3.1250045,3,35,1225,0,420,1981
7.841886,3.0777729,3,36,1296,0,420,1982
7.6058898,3.1663187,3,37,1369,0,420,1983
7.6265702,3.2192757,3,38,1444,0,420,1984
7.5725031,3.1302631,3,39,1521,0,420,1985
7.5806999,3.0281994,3,40,1600,0,420,1986
7.5642385,3.0459499,4,41,1681,0,420,1987
7.5806999,2.6686161,4,42,1764,0,420,1988
7.7621708,3.0464253,3,42,1764,0,421,1979
7.8920784,3.0383127,3,43,1849,0,421,1980
7.6889133,3.1784704,3,44,1936,0,421,1981
7.7155695,3.1130707,3,42,1764,0,421,1982
7.7406645,3.1271989,3,46,2116,0,421,1983
7.8875842,2.9621756,3,47,2209,0,421,1984
7.7621708,3.2232661,2,48,2304,0,421,1985
7.7668405,3.0671222,2,49,2401,0,421,1986
7.6572828,3.2204745,2,50,2500,0,421,1987
7.5928702,2.6686161,2,51,2601,0,421,1988
7.467371,3.0464253,3,42,1764,0,422,1979
7.6009026,3.2080171,3,43,1849,0,422,1980
7.5336938,3.1402655,3,43,1849,0,422,1981
7.7186856,3.1219244,2,45,2025,0,422,1982
7.502738,3.1432898,2,45,2025,0,422,1983
7.700748,2.9517803,1,47,2209,0,422,1984
7.5683794,3.1054831,1,47,2209,0,422,1985
7.5806999,3.1276374,1,48,2304,0,422,1986
7.4960976,3.2355363,1,49,2401,0,422,1987
7.700748,3.2958369,0,50,2500,0,422,1988
7.622664,2.7401946,3,36,1296,0,423,1979
7.7630215,2.7625384,3,37,1369,0,423,1980
7.8013911,2.7350166,3,38,1444,0,423,1981
7.7630215,2.698,3,39,1521,0,423,1982
7.7630215,2.7226105,2,40,1600,0,423,1983
7.7424021,2.7173402,1,41,1681,0,423,1984
7.7424021,2.7542975,1,42,1764,0,423,1985
7.7832241,2.7226105,1,43,1849,0,423,1986
8.0063677,2.7146947,0,44,1936,0,423,1987
7.8119736,2.678278,0,45,2025,0,423,1988
7.7186856,2.9188511,0,32,1024,0,424,1979
7.7306142,2.686486,1,33,1089,0,424,1980
7.6304612,2.7688317,1,34,1156,0,424,1981
7.8359747,2.889816,1,35,1225,0,424,1982
7.8038435,3.0291672,1,36,1296,0,424,1983
7.7672639,2.7080503,1,38,1444,0,424,1984
7.8950634,2.7199788,2,38,1444,0,424,1985
7.8792915,2.766319,2,39,1521,0,424,1986
7.9655457,2.627563,2,40,1600,0,424,1987
7.9820747,2.9370434,2,41,1681,0,424,1988
7.5766096,2.4379897,1,26,676,0,425,1979
7.4759059,2.5144653,1,27,729,0,425,1980
7.6415644,2.846652,1,28,784,0,425,1981
7.5973964,2.8160074,2,29,841,0,425,1982
7.5766096,2.7763317,3,30,900,0,425,1983
7.5766096,2.7732136,3,31,961,0,425,1984
7.4776044,2.7491922,3,32,1024,0,425,1985
7.4558768,2.6741486,3,33,1089,0,425,1986
7.5806999,2.6796508,3,34,1156,0,425,1987
7.5600805,2.6390574,3,35,1225,0,425,1988
7.6453977,2.3832431,0,25,625,0,426,1979
7.6525455,2.3636801,0,26,676,0,426,1980
7.6925697,2.3860066,1,27,729,0,426,1981
7.6207051,2.3997118,1,28,784,0,426,1982
7.59589,2.4740143,1,29,841,0,426,1983
7.6068845,2.4989738,1,30,900,0,426,1984
7.6275444,2.5726123,2,31,961,0,426,1985
7.624619,2.5344901,2,32,1024,0,426,1986
7.4977617,2.5305171,2,33,1089,0,426,1987
7.551712,2.4898942,2,34,1156,0,426,1988
7.759614,3.0955777,0,49,2401,0,427,1979
8.177516,3.1095073,0,49,2401,0,427,1980
7.8905826,3.0777729,0,50,2500,0,427,1981
8.1786385,3.1130707,0,51,2601,0,427,1982
8.1440983,3.0864866,0,52,2704,0,427,1983
8.2125683,2.7472708,0,53,2809,0,427,1984
8.1769543,2.7719636,0,54,2916,0,427,1985
8.0646362,2.8936994,0,55,3025,0,427,1986
8.2819767,2.846652,0,56,3136,0,427,1987
7.9827576,3.0740812,0,57,3249,0,427,1988
8.0455885,1.798404,1,30,900,0,428,1979
8.0261698,2.0630581,1,31,961,0,428,1980
7.8438487,1.9459101,1,31,961,0,428,1981
7.8438487,1.4609379,1,32,1024,0,428,1982
7.8438487,1.4655675,1,33,1089,0,428,1983
7.8399196,1.5789787,1,34,1156,0,428,1984
7.8300281,1.7316556,1,36,1296,0,428,1985
7.8438487,1.6074358,1,37,1369,0,428,1986
7.8438487,1.6733512,1,38,1444,0,428,1987
7.8240461,1.6331544,1,39,1521,0,428,1988
7.5806999,2.8237569,3,46,2116,0,429,1979
7.5600805,2.8564701,3,47,2209,0,429,1980
7.5766096,2.9019709,3,48,2304,0,429,1981
7.5806999,2.9423316,2,49,2401,0,429,1982
7.5600805,2.9992261,1,50,2500,0,429,1983
7.5683794,2.9517803,1,51,2601,0,429,1984
7.5755844,3.0277152,1,52,2704,0,429,1985
7.5873103,2.9226239,1,53,2809,0,429,1986
7.5817199,2.9193912,1,54,2916,0,429,1987
7.5600805,3.0516398,1,55,3025,0,429,1988
7.6966672,2.857619,0,22,484,0,430,1979
7.632401,2.8673306,0,23,529,1,430,1980
7.6396422,2.9156063,0,24,576,0,430,1981
7.6750817,2.8981194,0,25,625,0,430,1982
7.8438487,2.9014215,0,26,676,0,430,1983
7.5968943,2.7874773,1,27,729,0,430,1984
7.5725031,2.7491922,2,28,784,0,430,1985
7.7186856,2.7794402,3,29,841,0,430,1986
7.7034593,2.78192,3,30,900,0,430,1987
7.7952352,2.74084,3,31,961,0,430,1988
7.7911096,2.1306098,3,32,1024,0,431,1979
7.8030267,2.0930979,3,33,1089,0,431,1980
7.8030267,2.1282318,3,34,1156,0,431,1981
7.7832241,2.1972246,3,35,1225,0,431,1982
7.7630215,2.1424165,3,36,1296,0,431,1983
7.7832241,2.0943301,3,37,1369,0,431,1984
7.5320883,1.9021075,3,38,1444,0,431,1985
7.4821191,2.064328,3,39,1521,0,431,1986
6.9157233,1.9865035,3,40,1600,0,431,1987
7.4753394,2.1690538,2,41,1681,0,431,1988
7.5600805,2.8848007,2,36,1296,0,432,1979
7.5600805,2.8673306,2,37,1369,0,432,1980
7.7549105,2.733068,2,39,1521,0,432,1981
7.7630215,2.9253099,1,39,1521,0,432,1982
7.7506146,2.7219532,1,40,1600,0,432,1983
7.7380524,2.9210086,1,41,1681,0,432,1984
7.6362696,3.0782335,1,42,1764,0,432,1985
7.6760101,3.0768514,1,43,1849,0,432,1986
7.6925697,3.0610518,1,44,1936,0,432,1987
7.5683794,3.0563569,0,45,2025,0,432,1988
8.4261742,2.2491844,0,26,676,0,433,1979
7.8438487,2.5603232,0,27,729,0,433,1980
8.0063677,2.294553,0,28,784,0,433,1981
7.8038435,2.4051416,0,29,841,0,433,1982
7.7186856,2.7113781,0,30,900,0,433,1983
7.5928702,2.7606428,0,31,961,0,433,1984
8.125927,2.6665335,0,32,1024,0,433,1985
7.5776339,2.7948394,0,33,1089,0,433,1986
7.8200378,2.6454654,1,34,1156,0,433,1987
7.7186856,2.5030739,2,35,1225,0,433,1988
7.7579064,2.3924258,2,28,784,1,434,1979
7.5786567,2.7278528,2,30,900,1,434,1980
7.5989003,2.698,2,30,900,1,434,1981
7.5968943,2.693275,3,31,961,1,434,1982
7.5968943,2.6071243,3,33,1089,1,434,1983
7.6009026,2.5733752,3,33,1089,1,434,1984
7.7186856,2.5695541,3,35,1225,1,434,1985
7.8240461,2.5564518,3,36,1296,1,434,1986
7.8240461,2.5257287,3,36,1296,1,434,1987
7.7186856,2.4849067,3,38,1444,0,434,1988
7.6449194,2.7978909,0,27,729,0,435,1979
7.6577554,2.8644841,0,28,784,0,435,1980
7.7226777,2.8599124,0,29,841,0,435,1981
7.7066131,2.693275,0,30,900,0,435,1982
7.791523,2.7193198,0,31,961,0,435,1983
7.7025561,2.6497147,0,32,1024,0,435,1984
7.2930179,2.6354795,1,33,1089,0,435,1985
7.7066131,2.7166796,1,34,1156,0,435,1986
7.7231202,2.7732136,1,35,1225,0,435,1987
7.7133379,2.7868614,1,36,1296,0,435,1988
7.9024873,1.6193882,2,31,961,0,436,1979
7.894691,1.5347143,3,32,1024,0,436,1980
7.7807207,1.5454326,3,33,1089,0,436,1981
7.7906961,1.5040774,3,34,1156,0,436,1982
7.7902822,1.4492692,3,35,1225,0,436,1983
7.8367648,1.401183,3,36,1296,0,436,1984
8.1605186,1.3635374,3,37,1369,0,436,1985
7.8391318,1.4060969,3,38,1444,0,436,1986
7.8240461,1.427916,3,39,1521,0,436,1987
7.8724551,1.4586151,3,40,1600,0,436,1988
7.7873821,3.0860298,0,32,1024,0,437,1979
7.6861625,3.0919511,0,33,1089,0,437,1980
7.7075124,3.0416613,0,34,1156,0,437,1981
7.6652846,3.1130707,0,35,1225,0,437,1982
7.6265702,3.0582376,0,36,1296,0,437,1983
7.6439619,3.0387917,0,37,1369,0,437,1984
7.6439619,3.0277152,0,38,1444,0,437,1985
7.6255951,3.0506938,0,39,1521,0,437,1986
7.6004024,2.9745085,0,40,1600,0,437,1987
7.698483,3.3693626,0,41,1681,0,437,1988
7.2034054,1.5851452,0,25,625,0,438,1979
7.7025561,1.8825139,0,26,676,0,438,1980
7.5857887,1.8840348,0,27,729,0,438,1981
7.5579948,1.8840348,1,28,784,0,438,1982
7.6377163,2.33602,1,29,841,0,438,1983
7.6207051,2.4997952,1,30,900,0,438,1984
7.4849305,2.7127061,1,31,961,0,438,1985
7.5304799,2.7725887,2,32,1024,0,438,1986
7.6568103,2.6871669,2,33,1089,0,438,1987
7.6343374,2.7942278,2,34,1156,0,438,1988
7.6530204,2.5748997,2,49,2401,0,439,1979
7.6396422,2.5870118,2,50,2500,0,439,1980
7.6525455,2.5564518,2,52,2704,0,439,1981
7.603898,2.5533438,1,53,2809,1,439,1982
7.4217758,2.6122732,1,53,2809,1,439,1983
7.6177597,2.5997224,0,54,2916,1,439,1984
7.5862961,2.5945082,1,56,3136,1,439,1985
7.4719319,2.597491,1,57,3249,0,439,1986
7.5352969,2.6246686,1,57,3249,0,439,1987
7.4529824,2.7725887,1,58,3364,1,439,1988
7.6401234,2.7067161,2,32,1024,0,440,1979
7.6009026,2.686486,2,33,1089,0,440,1980
7.6372342,2.8009331,2,34,1156,0,440,1981
7.7106533,3.0238338,2,35,1225,0,440,1982
7.7186856,2.9172301,2,36,1296,0,440,1983
7.7186856,3.0277152,2,37,1369,0,440,1984
7.6591716,2.65956,2,38,1444,0,440,1985
7.5806999,2.6426225,2,39,1521,0,440,1986
7.8240461,2.774462,2,40,1600,0,440,1987
7.698483,2.8384936,2,41,1681,0,440,1988
7.698483,2.3924258,2,30,900,0,441,1979
7.7066131,2.401525,2,31,961,0,441,1980
7.6652846,2.4087453,2,32,1024,0,441,1981
7.5590382,2.4176979,2,33,1089,0,441,1982
7.4454174,2.4300983,2,34,1156,0,441,1983
7.4730692,2.4406064,2,35,1225,0,441,1984
6.8319535,2.464704,2,37,1369,0,441,1985
7.6943927,2.4230313,2,37,1369,0,441,1986
7.4650826,2.3960755,2,38,1444,0,441,1987
7.6778636,2.3233676,2,39,1521,0,441,1988
7.9738445,2.5533438,2,28,784,0,442,1979
7.972466,2.5892665,2,29,841,0,442,1980
7.9543724,2.5672543,2,30,900,0,442,1981
7.7840571,2.5657184,2,31,961,0,442,1982
6.5764694,2.4256873,2,32,1024,0,442,1983
7.8728361,2.4309783,2,33,1089,0,442,1984
7.9942951,2.442347,2,34,1156,0,442,1985
7.7944112,2.3693087,2,35,1225,0,442,1986
7.9168077,2.3456445,2,36,1296,0,442,1987
7.9080195,2.3005831,2,37,1369,0,442,1988
7.4500794,2.7825391,3,36,1296,0,443,1979
7.5600805,2.1400661,3,38,1444,0,443,1980
7.3901815,2.5510063,3,38,1444,0,443,1981
7.7323694,2.6748381,3,40,1600,0,443,1982
7.7432699,2.678278,3,41,1681,0,443,1983
7.6610565,2.7113781,2,43,1849,0,443,1984
7.6439619,2.6993458,2,43,1849,1,443,1985
7.9902382,2.7612751,1,44,1936,1,443,1986
7.776535,2.7788193,0,45,2025,0,443,1987
7.7964692,2.869602,0,46,2116,0,443,1988
7.9827576,2.8724341,1,40,1600,0,444,1979
7.6304612,2.8332133,0,41,1681,0,444,1980
8.0404472,2.821974,0,42,1764,0,444,1981
7.7213488,2.8349764,0,43,1849,0,444,1982
8.2819767,2.8349764,0,44,1936,0,444,1983
7.972466,2.8564701,0,45,2025,0,444,1984
8.3187418,2.8825636,0,46,2116,0,444,1985
7.7266536,2.8948064,0,47,2209,0,444,1986
7.6764736,2.8284965,0,48,2304,0,444,1987
7.96137,2.7638001,0,49,2401,0,444,1988
7.7341213,2.6898861,2,26,676,0,445,1979
7.7832241,2.7127061,3,27,729,0,445,1980
8.1579437,2.7027025,4,28,784,0,445,1981
7.8701658,2.7146947,4,29,841,0,445,1982
7.8107581,2.7491922,4,30,900,0,445,1983
7.7186856,2.7874773,4,31,961,0,445,1984
7.7790484,2.7491922,4,32,1024,0,445,1985
7.7832241,2.7694588,4,33,1089,0,445,1986
7.6861625,2.7574751,4,34,1156,0,445,1987
7.6652846,2.7278528,3,35,1225,0,445,1988
7.6009026,2.9412761,2,37,1369,0,446,1979
7.5817199,2.8673306,2,39,1521,0,446,1980
7.6088705,2.9595869,2,40,1600,0,446,1981
7.6704288,3.0483248,2,41,1681,0,446,1982
7.5600805,3.0605834,2,41,1681,0,446,1983
7.5806999,3.0694473,1,42,1764,0,446,1984
7.5878172,3.0933125,1,44,1936,0,446,1985
7.6285176,3.0905879,1,44,1936,0,446,1986
7.6343374,3.2204745,1,45,2025,0,446,1987
7.7672639,3.2304091,1,46,2116,0,446,1988
7.6596432,2.7160184,6,50,2500,0,447,1979
7.6108527,2.8130107,6,51,2601,0,447,1980
7.5600805,2.799109,6,51,2601,0,447,1981
7.6657534,2.1282318,5,52,2704,0,447,1982
7.786552,2.773838,5,53,2809,0,447,1983
7.6943927,2.6318889,2,54,2916,0,447,1984
7.7642961,2.5930133,2,56,3136,0,447,1985
7.8256445,3.2104404,2,56,3136,0,447,1986
7.8762589,2.4940314,1,57,3249,0,447,1987
7.785305,2.8587666,1,58,3364,0,447,1988
7.5806999,2.4060438,2,41,1681,0,448,1979
